CD44,TOP2A,SAMSN1,RBM47,CORO1A,ZC3HAV1,HLAA,group
5.15596293,4.793030355,4.152492277,5.10990614,6.512352038,3.925995335,11.07138019,0
5.673545405,4.659432597,4.461760493,5.579233941,6.225068604,3.463274083,10.70718865,0
5.854533565,4.184192826,4.254665731,5.331057741,6.206246632,4.186643313,10.59179651,0
6.194232521,4.612868715,4.073004241,5.782960827,6.369800267,4.201208788,10.53408232,0
6.210592243,4.770707219,4.122763822,4.881837444,5.781546962,3.818363498,9.989711426,0
5.303176445,6.154010889,4.581401032,4.931092689,6.339817243,4.465300414,10.45257925,0
5.41238141,4.306387245,4.199054082,4.822461403,6.039244797,3.87249531,10.4571615,0
5.178762911,5.014762337,4.291573108,4.844330352,5.937021741,3.614245331,10.08598071,0
5.025283513,5.213992052,3.657155897,4.830410665,5.836285999,3.863139486,10.12746695,0
4.867928909,4.376707361,4.484787674,4.961622346,6.170792699,4.381371556,10.94335078,0
5.837342451,4.273158046,4.261830875,5.258424461,7.026206548,5.008645493,11.42702099,0
6.626870547,3.971551946,5.171571459,5.376135143,6.958258218,3.896761267,11.40618847,0
6.205573481,5.090080928,4.548981805,5.112286543,6.406151784,4.45893566,10.78548837,0
5.220937244,4.637239952,3.730899691,4.769275373,6.333290542,4.177597219,10.5439743,0
4.728022813,4.48390635,4.223077827,4.191063581,6.290056362,4.384877208,10.90286231,0
5.226991441,4.426437398,4.092690062,4.691808715,6.1977045,4.162379707,10.8665947,0
5.210787682,4.205211417,4.184813917,5.119605292,6.500986601,4.107980812,11.03798361,0
5.282532159,5.422184797,4.068098133,5.300956514,6.46055971,4.135163893,10.54577944,0
4.920616189,4.211094155,3.874050183,5.397096299,5.784785607,3.581275417,10.21077823,0
5.691721037,5.040873689,3.687985226,5.031673398,5.644046122,3.950698698,10.68109546,0
6.192032914,4.425995078,4.215806332,5.76348726,6.927142557,3.848640784,10.01552859,0
5.554743673,4.785070103,4.937761644,5.728938413,6.328660365,4.52374808,11.36607387,0
7.90003747,7.513060103,6.479956313,6.604327632,8.194609558,5.129460617,11.22914594,1
5.275252472,4.367066574,4.667475699,5.852482436,6.55422891,3.91864069,9.824422415,0
4.363379833,3.991634705,4.473026502,5.87075507,6.334479462,4.393013618,9.865888066,0
7.248021723,7.120748348,6.268783017,6.999625211,7.962469203,5.151468001,11.76952725,1
6.326070467,4.238128434,4.454148897,5.155458461,6.893433609,4.817468729,11.2346658,0
4.883791782,4.507753217,3.453512267,4.879111177,6.007635911,4.285920561,10.5831399,0
5.289847767,4.225197147,3.983953184,4.918655713,6.23981062,4.394805022,10.9950816,0
6.478054999,5.754605295,4.403652188,5.946529854,7.752814705,4.441849331,10.64236898,0
4.540116127,4.701794929,4.420820897,5.1977837,6.671398976,4.428793402,11.26476726,0
6.247267627,4.817136979,5.393009608,5.801924254,6.430035058,3.802044871,10.54508825,0
4.922827882,4.653203389,4.157713074,5.704456015,7.212966718,4.261907514,9.734950789,0
5.320443257,4.122824452,3.859237822,4.893741336,6.112059314,4.397771477,10.15021335,0
5.944610432,4.940803875,5.178319957,6.053837328,6.73570788,4.255277523,11.05312346,0
4.816088349,4.109997342,3.742515742,4.798418892,5.971975231,4.300202149,10.35648429,0
6.721271782,4.438596587,5.319539471,6.399214952,6.960313279,4.659645193,11.17914873,0
5.521886889,4.053567415,4.639083402,5.679820663,6.590985419,4.34117716,11.0740205,0
6.256898569,5.607320005,6.084887258,6.55897538,6.592116092,4.464165015,11.01377684,0
5.074276044,4.429396565,4.433235248,5.372178106,6.026144187,4.191607567,10.72323531,0
7.215176571,4.942051608,5.759314222,5.894201762,7.80505744,4.57003353,11.10343085,0
5.527032017,4.225403866,4.586573507,5.73015586,6.658361695,4.252364002,11.11975894,0
5.507011697,4.701794929,4.181566679,5.042626624,6.009671744,4.597545634,10.41810442,0
5.8582263,4.639259041,4.960436497,5.686895649,6.682536703,4.094768001,10.9292935,0
5.312965448,5.257946548,3.259935088,5.724659467,7.026492243,3.989281016,9.275271731,0
4.643114192,4.605022673,4.370295319,5.184492137,6.869361154,4.022279945,9.768845923,0
4.552115856,4.645025539,3.88535779,4.803718697,6.579673137,3.473337418,10.39410863,0
4.487048977,4.921738193,4.222919145,4.609958418,6.219766991,4.133306353,10.82601034,0
6.130180367,4.875863534,3.443179387,4.649307806,6.361521353,4.21409247,10.92235076,0
5.631275404,4.31472942,4.089779205,5.571891193,6.391381868,4.11969084,11.08507059,0
4.480667352,3.9893509,3.77566182,4.969496644,6.088174665,3.677957787,10.12839741,0
6.766939886,7.205426155,4.847113312,5.934960209,7.847254607,4.808056249,11.08644307,0
4.780643769,5.107826469,4.436647699,4.767124534,6.536614696,4.541349053,10.16177111,0
5.25950776,4.407759757,3.939809507,4.950939803,5.522050508,4.524214687,10.22381888,0
5.37617941,4.507515038,4.206920776,6.027464049,5.879143505,3.708886401,9.864922904,0
6.161791096,4.553467805,4.206775622,5.740504239,5.719175466,3.723903846,10.09802158,0
6.010726737,4.399230279,3.461584684,5.307199065,6.248725686,3.915608098,9.897233852,0
5.50217643,4.248032,4.402813432,5.099726217,6.505426936,4.193329744,10.65981048,0
4.711821673,4.400297068,2.974861329,4.956859439,6.623503002,4.095563976,10.61839768,0
4.663626288,4.156617344,4.087204726,5.389484384,6.589462841,4.276319956,11.13927652,0
8.154073788,4.781656648,7.385664054,9.205869303,10.50038126,6.49478468,12.33434413,1
4.761054545,4.109125155,3.497108506,4.851764805,6.765695099,4.270060165,10.8348108,0
7.537085534,5.238461193,6.199284497,6.73521147,8.103759717,5.041919845,11.7887443,1
6.332591471,4.562571403,5.351891114,6.672287517,7.234673241,4.297157791,10.65290547,0
6.554866154,4.910695134,5.638225262,6.031278948,7.298882152,5.278847783,11.39740967,0
8.720077839,7.580442902,7.563138378,7.08671041,9.538470524,5.867199026,12.39995543,1
7.355119202,5.110613741,6.539126488,6.890487838,7.915924604,5.218307661,12.23757525,1
5.839534313,4.708458202,4.070574921,5.739730247,6.563710846,4.229856157,11.0344046,0
6.26420867,4.375529431,4.641735715,5.108444301,6.319833784,4.298618025,10.95393402,0
7.226650529,5.023471901,6.351720899,6.101823042,8.353440257,5.27190621,12.30350033,1
5.237418595,4.27314337,4.036794025,4.134038356,5.969744326,4.14241093,11.06983021,0
6.505857906,5.759049871,4.974781049,5.459953424,7.243156665,4.084724149,11.32408085,0
6.016734993,5.177610806,4.571261106,4.938835688,7.326320728,4.055983546,11.15601188,0
6.477075828,4.340427165,5.545802468,6.187310665,7.288958714,4.364069418,11.67347211,1
6.135628417,4.3870112,4.652767572,5.748071502,6.85851763,3.950229248,11.18818417,0
6.185136408,5.345438284,4.968083415,6.017467726,7.350213665,4.372740058,11.14238159,0
7.036247521,5.920331511,6.407622409,6.66779238,8.346982821,5.067051449,11.95222771,1
5.387977092,5.901174881,5.291166582,5.912078529,6.997092398,5.846730157,12.35722182,1
6.910670324,5.621941763,6.135352641,6.800265497,8.156583325,5.031391253,12.20026766,1
4.961219859,4.196393144,4.060046829,4.73721399,6.109626194,3.954240826,11.10156263,0
5.878048473,5.1144512,4.360506059,4.994248871,6.502361167,4.121122814,11.3193252,0
6.104055747,4.911527635,5.095051173,5.442267161,7.385793702,4.092267168,11.65583261,0
5.454749665,4.591976006,4.799990989,5.30287343,7.037132499,4.214396108,10.81607297,0
6.727529022,5.433056777,5.896090631,6.226301986,8.034806167,5.126498888,12.0641993,1
7.258650029,6.197177007,5.748158226,5.898729025,7.060405495,4.688694649,11.53673047,0
6.414417339,5.570959359,5.591537545,6.066977089,7.45301247,5.16972508,11.73152409,0
7.396431113,5.403897626,5.947747224,6.488549243,7.118458712,4.597741282,11.61691863,0
6.484117313,4.570808475,4.665671676,5.665088325,6.532674113,4.259339753,11.16785848,0
7.976897067,5.191508472,6.800847044,7.193036914,8.720488568,5.442083545,11.80649952,1
5.125707285,6.042404005,3.818911192,5.076198284,6.271788797,4.73142287,11.34532092,1
8.546582669,6.401206483,8.343431118,7.773484758,9.480368328,5.915443491,12.87102301,1
7.337158136,5.197143475,6.465632476,6.769707836,7.733423683,5.603836705,12.09318369,1
7.692073717,6.563523904,6.673383938,6.572655341,8.027770631,5.366217208,12.61822797,1
6.258349525,4.716282509,4.365423349,5.320844591,6.688984033,4.252083165,10.9065919,0
6.794478983,4.589104106,4.959648234,4.902859895,7.269043449,4.345921902,10.78583247,0
6.819735522,4.977698576,5.444682578,5.232698783,6.852908295,4.448809539,10.76047665,0
6.050058889,4.219965997,4.644361441,5.616675541,7.198400655,4.867619908,10.86617423,0
8.638492405,8.662690237,9.087394883,9.211046147,9.362735442,6.504587223,13.30752939,1
4.712949867,4.476765827,4.746841784,4.999829924,6.34304855,4.107028753,10.98129416,0
4.665733228,4.512320963,4.521297769,5.057836441,6.712898299,4.511354111,11.16150211,0
5.029618386,4.320343679,4.661590507,4.734397563,6.624433928,4.058669973,10.62290027,0
4.895914026,4.0390104,3.256053616,4.395376412,5.554055249,4.320065954,10.04810131,0
6.241572145,5.596782528,5.115169918,5.610415471,7.261116484,4.435804552,10.93068203,0
6.446924195,5.559233371,5.84528332,6.26416721,7.460700387,4.920577152,11.55474465,1
5.494066282,4.781477727,4.944556488,5.541166611,6.734421286,4.913606508,11.11591201,1
6.448253113,4.59658194,5.414329961,6.063486036,7.135135062,4.887489535,11.34784534,1
5.178417572,4.408965278,3.812005184,5.516367534,6.504666795,4.686746771,11.06591056,0
6.249207191,4.17965948,5.495037948,5.524166126,8.197720392,4.456167081,11.12148771,0
5.304529574,4.146363871,3.989690619,4.978511733,6.060636445,3.977344249,9.835562849,0
6.591524243,6.591893336,5.647919778,5.569043231,7.093676705,5.043672534,11.7804451,0
5.572418534,4.901170392,5.022686968,5.472605069,6.844560272,4.540034711,11.75478569,0
8.330095776,8.125141489,7.436673126,6.962756645,9.481713547,5.892443684,12.85929464,1
5.738777209,5.643808718,5.02616541,5.717269675,7.182262684,3.859901124,11.61196464,0
6.391046312,4.536645543,6.065256395,6.424481591,7.593569646,5.174136183,11.78021455,0
5.568585765,4.460758449,5.128845891,5.301103142,7.203667977,3.907182191,11.45738556,0
5.079997225,4.318493868,3.694763748,4.665639431,6.074208116,3.961653327,10.431357,0
6.828829709,5.081063184,4.346699775,5.298113684,6.658032047,4.154374645,10.1769578,0
6.466590942,4.847148323,4.276124705,4.742150291,6.037713744,4.150114221,9.747636538,0
7.052749095,6.723197503,6.534296398,6.864904262,8.408783786,5.517927587,11.64335414,1
3.651289364,3.879965612,3.120294796,4.363438958,6.21955101,3.672023868,10.53770834,0
7.283131018,7.683345229,6.944735301,6.658709297,8.669528166,5.829418635,13.18644927,1
7.777529385,6.761690307,7.150719954,7.085171778,8.681393972,6.616346299,13.17836941,1
7.158948097,6.542469846,6.564734373,6.225749793,8.637231429,5.169447875,12.71859802,1
6.249430902,5.253073373,5.003634115,5.240357909,6.921150565,5.150458136,11.6411893,0
6.681930912,5.499612677,5.820657083,5.676886444,7.746087966,5.508089958,12.28367841,1
6.276833094,5.455374444,5.585498707,5.726571139,7.897814911,5.242039666,12.36002007,1
4.457326921,4.192046366,3.808833726,4.702047831,6.640590056,4.179868778,10.36780171,0
6.530222583,4.81905391,5.410292995,6.222140699,7.45843756,5.308766311,11.98242158,1
7.663754722,5.952894011,7.463139115,7.430477374,8.377430102,6.121178503,12.64273587,1
8.66382651,7.039758598,7.75033518,7.981597774,9.297169512,6.01763027,12.76993787,1
8.260059671,6.702733066,7.276901039,7.328804832,9.145619706,5.768794517,12.37685788,1
6.669744224,4.419905591,5.825022653,6.166300245,7.264428962,5.066852127,11.7487429,1
7.348834761,5.418875687,5.787333508,6.703690277,8.30758834,5.095315205,11.96879001,1
4.531550422,4.12587756,3.972458619,4.833354804,6.219664056,3.921198483,10.29202116,0
6.286430128,4.686434524,5.253414195,5.940624925,6.936040316,5.108587647,11.41715978,1
6.253920949,5.354239126,5.849799863,5.697490777,7.353303077,5.337549134,11.3352836,1
6.242546243,5.578985205,5.685038114,5.757436632,6.780225956,5.217644951,11.18892011,1
6.275231752,4.384075282,5.478837685,5.435901581,7.429639635,4.995090814,11.39087375,1
6.345026058,4.604511748,4.555538269,6.295817887,6.577184562,4.093743766,10.9668393,0
8.180208427,7.188993412,7.433005795,7.567089876,8.13455791,5.52058332,11.66477896,1
6.635731879,5.360200817,5.917803117,6.842206275,7.182908211,4.971609418,11.34678587,1
7.223322661,5.512305055,6.780641267,7.299538747,7.284853437,4.792467392,11.59745675,0
7.438993709,5.575474588,6.048519069,6.168695981,7.348612376,4.718114328,11.77330371,0
5.623119887,4.248218509,3.906285765,4.756186738,5.738700068,4.626304312,10.72355039,0
7.998583375,6.169898947,7.029231487,7.345370398,7.91182257,5.2390517,11.77352493,0
7.348710551,5.147024221,6.583834008,7.072052004,7.839662347,5.338279445,11.71094105,1
6.812586656,5.073316843,5.967635584,6.519204192,7.623233021,4.955405271,11.74269969,1
5.815066661,4.540282532,4.316320947,5.081152638,6.630977193,4.764742818,11.28177478,0
7.535447317,5.309487106,8.050896008,8.128642203,9.504247706,5.636230644,11.65343781,1
5.382520227,4.585834341,4.224612821,5.946884882,6.288078654,3.878967424,10.36906186,0
5.893735202,3.980891772,4.637978803,5.589663756,6.525096627,4.011291149,10.68910511,0
5.813650491,4.96989832,5.1377157,5.732404331,6.594455702,5.665518878,11.14714909,0
5.802737191,5.398063439,4.293120225,5.375362479,6.171624794,4.387048748,10.8716436,0
6.925477525,7.068300973,6.659035036,6.308633224,7.580297436,5.612479687,11.01279503,0
4.794091207,4.886548949,3.545932362,4.501859652,5.500303652,4.506702602,10.68129885,0
4.754627082,4.247894704,3.526372187,4.969500888,5.925996466,4.172762966,10.1083559,0
5.74698143,5.157797276,4.290295375,6.189302937,7.139207077,4.552514156,10.02126198,0
6.222345861,4.909442298,5.096068403,6.01717433,6.930817917,4.157136885,10.38512615,0
5.957804818,4.46828533,4.083428984,5.535633881,6.563793806,4.175916852,10.76152622,0
8.275488656,7.601586152,6.988559782,7.226686118,8.270450077,5.698363194,12.44110075,1
6.603081425,5.295647138,5.52223976,6.02822091,6.925840528,4.903226433,10.75398342,0
7.507847768,5.899050179,6.566035568,6.948771526,8.587561657,5.190174232,11.49761253,1
5.799599205,4.013876082,4.7606251,5.837138397,6.767678031,4.153335961,10.59905343,0
7.321013294,4.920532908,6.296142158,6.657722841,8.334598225,4.986456236,11.220613,0
6.253432056,4.379674548,5.11065528,5.790986321,7.016228614,4.207691962,10.71328579,0
5.982201031,5.107307997,5.289728952,6.083423772,7.481936295,4.647276656,10.23262918,0
7.047455602,5.919640328,5.173878318,5.447149448,6.554932688,4.632201362,10.69951917,0
5.297724376,4.321737067,4.102279423,4.863070466,6.198307261,4.302094457,10.48596,0
6.878854253,5.174919686,6.279038943,6.706005465,7.969008834,5.410751964,12.39141463,1
6.96992754,5.004338855,6.176619232,6.507638289,7.788489991,5.126448526,11.92762577,1
7.178424661,4.42100392,6.996803905,7.010661474,8.327221751,5.708428391,11.97323821,1
7.227594526,4.904574202,7.342652657,7.06561372,7.884318636,4.54572172,10.60765809,0
6.070159134,4.731890157,4.980735128,6.31418272,6.503440574,4.309942595,10.74684688,0
6.286108614,4.680410273,6.095383921,6.394780236,7.045770819,4.395774893,10.47954279,0
6.221575906,5.02172685,5.475186863,6.143815092,6.617802735,4.180584549,10.53982459,0
5.575254881,4.562821846,4.835385937,5.65526666,6.358388086,4.367964977,10.14957374,0
5.081673079,4.44292084,4.169714316,5.391859,6.292174929,4.269803237,10.46591838,0
5.892722294,5.148977166,5.200880789,5.950229771,6.771269849,4.2778932,10.44567267,0
5.992301012,5.061699805,3.888407783,5.227731248,6.295782456,4.198811144,10.79665107,0
7.033168354,5.581567417,5.480195167,6.188675872,7.590920423,4.643848184,11.17181346,0
6.108322882,5.624375558,4.264834728,5.033838567,6.049014649,4.328249567,10.82411541,0
6.924001728,5.060707274,5.807600822,6.360366267,7.81945646,5.226086968,12.05922528,1
6.802892989,4.524067572,5.935876075,6.564852877,7.743250827,5.13744123,12.21545749,1
6.803577659,4.888576682,5.622909967,6.487414214,7.435162686,5.233211627,12.04888326,1
6.152139002,5.898980256,5.060845485,5.921902982,6.749973813,4.323816952,10.85019463,0
5.697027399,5.184692247,4.324443997,5.018305465,6.360015034,4.354820092,10.36813012,0
5.323116224,5.585878573,4.095785789,5.440211054,6.15767525,3.786893698,10.25941963,0
5.756944487,5.850499754,6.732687923,6.445741855,7.58799907,4.697005452,10.4380847,0
4.220268129,4.318049046,3.887510141,5.057481716,6.302706173,4.544082401,10.59822996,0
5.483271143,5.514330781,4.177544795,5.802602622,6.567656315,4.397271938,10.63068293,0
6.39923112,5.678960668,4.770169419,5.542636325,6.993152627,4.151710695,10.70314694,0
6.882370688,4.903251327,6.205592525,6.932033662,7.714739322,5.063358621,12.10429975,1
5.907402924,4.08670922,5.611852819,6.134971237,7.330062836,4.26334385,11.71001288,0
4.76471912,4.177869203,4.207724063,5.500757206,6.771269849,4.123704976,10.80739303,0
6.677468115,6.100490205,6.211065283,6.347111978,7.024548921,5.03171171,11.13365768,0
5.379592815,4.422089493,4.844595558,6.149226581,6.800350561,4.85819612,11.06705942,0
5.562843466,5.429637819,4.079340548,5.744251603,6.376944003,4.246584637,10.47237245,0
5.461985472,4.313118431,4.138607089,5.817883138,6.336656328,4.601495745,10.59372719,0
6.970471678,8.191183359,4.775154896,5.817724273,7.375321431,5.019560543,9.090622479,0
5.773228128,4.960815167,5.129455855,5.69738921,6.555176215,4.288553441,10.5583607,0
6.504291181,4.081146214,6.026783756,6.592947115,7.521154267,4.731400552,11.57598379,0
5.890164498,4.578798361,3.83904959,6.184313104,6.994975179,4.141832921,9.661856265,0
4.548748581,4.505890578,3.585937598,4.867578114,6.266531774,4.050772234,10.24999103,0
5.845895813,4.770685026,4.176302928,5.282345183,6.566244955,3.938142023,9.915674227,0
5.477261217,5.52293436,4.177792189,5.785528923,6.209228037,3.886160882,10.56026781,0
5.649789537,4.89605849,4.752757667,5.773004206,6.446900727,3.8573966,10.71919728,0
5.753803136,5.486789941,4.204075899,5.191419809,6.197331019,4.224936328,10.7692114,0
6.466954703,6.453642382,5.077682726,5.893907334,7.024878946,4.531358348,11.05757519,0
7.041698356,6.389667368,5.515626933,6.201484765,6.735539237,5.238265584,11.03864726,0
7.210004684,7.145775348,4.897696767,6.137702978,7.171340075,4.96145456,11.14642127,0
4.859362329,5.032768925,3.928950261,4.897521523,6.163544392,4.172917777,10.85814026,0
7.019178196,5.343588831,4.968813485,5.894969452,6.533825004,4.06980234,10.88099193,0
5.890312457,4.851567359,4.33259282,5.064296182,6.643607154,4.069172866,10.99812532,0
5.82940033,4.939582976,4.559723755,5.253389873,7.081274935,4.207602599,10.94295624,0
6.488017472,4.920744519,4.270217885,5.820924019,6.487939373,4.429249375,10.98489792,0
5.706320594,4.461643915,4.668132906,5.456068409,6.035998001,4.08051316,10.6229905,0
5.150043015,4.329515395,4.088055865,5.206147559,6.337851451,4.174045478,10.88098741,0
5.82136861,4.3954147,4.398793349,5.531508047,7.150221491,4.505023594,11.14675597,0
6.137015321,4.804995962,5.027305445,5.474480226,6.743522368,4.893243515,11.0781006,0
5.66542337,4.852810419,5.05274145,5.707509445,7.029725442,4.082681802,10.84016499,0
3.979882156,5.007467713,4.130184676,5.057434265,6.545341321,4.148031314,10.07842513,0
7.610283007,4.798951314,6.927318646,7.595388202,8.859651058,5.281401285,11.56612481,0
4.828290589,4.73859889,3.690715996,5.133065303,6.481086317,4.151094239,11.29111447,0
6.414607905,4.751871649,5.176456502,6.307228041,7.825224462,4.631805326,11.33211157,0
7.622083589,5.413646827,6.12533396,6.462676859,7.03955441,5.02485337,11.42083304,0
5.844439821,4.215197778,4.918973702,5.74427182,6.870197011,4.791117332,11.09801036,0
7.46512144,5.444370423,6.066497629,6.65398261,8.022465817,5.524182319,11.9847163,1
6.861470791,5.423675199,5.999271783,6.604912953,6.636242266,3.979904676,11.29869274,0
4.772181355,4.288337417,4.132177961,5.094958117,6.300104892,4.258740017,10.77137593,0
8.206071284,6.647792344,6.2733327,6.909044181,8.415369891,5.777896735,12.36198861,1
7.229508414,6.983405576,5.972521314,6.415686194,7.739579819,5.311941735,12.25942061,1
4.966620905,4.375717888,3.271926965,4.905843406,5.791105165,3.589411075,10.50058627,0
5.209217115,4.471694109,3.719004677,4.567580016,5.668266383,4.261508422,10.73318606,0
5.021784019,4.504691787,4.232178589,5.016578553,6.390804367,4.430176636,10.20508618,0
9.18813979,7.009696977,7.675512866,7.738929357,10.87482708,6.973318219,12.62938606,1
6.440240118,4.333531885,5.230115473,5.563912211,6.905938323,4.784758321,10.52132161,0
8.283291304,6.926056055,7.368788172,7.517933265,8.533022157,5.998319624,12.56648915,1
8.289759486,4.951195187,6.813043438,6.205062597,9.372948603,5.954590997,12.12120509,1
8.571477489,6.080339507,7.090457394,6.873056676,9.472965982,6.236119774,12.1284539,1
8.079595059,7.672574247,7.31673486,7.781094945,9.242303075,6.236497863,12.05098879,1
7.981242393,8.048358761,7.158342163,7.957559818,8.833924513,6.078739434,12.14230719,1
9.08831103,9.195823405,8.457155481,8.945584567,10.29572164,6.926191588,13.04594965,1
7.978436729,7.331541492,7.024018525,7.388343845,9.121034671,6.027289438,12.03169842,1
9.576225841,9.037305568,8.929043518,8.883832068,10.66821843,7.474661663,12.35908422,1
6.847097463,5.645361525,6.596622188,7.41419834,8.082639768,5.409226152,11.96565561,1
5.601931425,4.712681693,4.458821243,5.604540982,6.627748075,4.11333348,10.87684305,0
6.779848916,4.765593205,6.965911282,7.37136728,7.096424278,4.510905502,11.61575701,0
5.765512156,4.457803543,5.100436618,6.058455489,6.608475316,4.262413538,11.04291027,0
4.943002019,4.435655513,3.943898808,5.055569376,6.283315758,4.444897093,10.42646406,0
4.407688637,4.598083738,3.763897973,4.582674927,6.032327172,3.73849948,10.0394645,0
5.801152836,4.710996189,5.46186839,6.541761323,6.676273905,4.007614032,10.93593269,0
7.955405512,5.621974312,7.338891833,7.168789877,9.153469539,5.778440476,12.44238435,1
7.651841925,6.458985798,6.742774554,6.901237969,8.033243872,5.630163218,12.30510407,1
8.8777251,8.755972662,8.87027174,8.831503047,9.987700443,6.575234331,12.95707006,1
7.269320254,6.795484299,6.529760213,6.641969389,7.639328434,5.74721409,12.43192501,1
7.042415804,7.35560613,5.706011755,5.95119683,7.078799213,5.121611559,11.60378988,1
7.447087013,6.150518492,7.272267942,6.816830966,8.736825733,5.909320228,12.72276969,1
8.645984954,9.317846593,8.117479334,7.83846193,9.846670441,6.35714425,13.30604992,1
7.82452106,7.936587204,7.516437954,6.790081402,9.049453752,5.998240197,13.12309454,1
4.630089198,4.659476188,3.651318847,4.333069308,6.787821345,3.597226695,10.93969969,0
7.543928884,7.191017929,7.041959533,7.474827376,8.499064065,5.025227032,11.67193474,0
7.344141526,6.623187863,6.53028881,7.411868551,8.538980982,4.938150935,12.2615139,1
6.773606483,5.428477926,6.504666795,7.341617604,7.794930987,4.951446985,12.35702417,0
6.390708559,5.448877755,4.639960426,5.854683868,6.753911847,4.411227231,11.27221857,0
10.0221111,7.477684665,9.621960871,9.837095594,9.795946191,5.87893378,12.50857293,1
7.929147837,7.682931897,7.559756264,8.150140481,8.683693956,5.597793681,12.30217017,1
8.911237462,8.821237186,8.996655387,9.171880391,9.84066267,6.795662013,13.08086741,1
8.364476715,7.685820634,8.386417587,8.628883928,9.588611389,6.670826961,13.11943473,1
9.974075046,7.854472297,9.898990442,10.33403648,8.954703097,6.226186317,12.51219041,0
7.527231409,5.276971186,6.686008618,7.554750214,6.951329335,5.044755738,11.53599266,0
6.483162985,4.992536994,5.879569232,6.134014357,7.608509581,5.293553421,11.66242901,1
8.252183108,7.549767514,7.84255716,8.062072139,8.013712038,5.488476233,11.98966318,0
5.412532788,4.236544337,5.371834774,5.810908226,6.760788362,4.716028728,11.25034441,0
5.89990791,5.010680751,4.774340751,5.400439208,6.482498425,4.336111947,11.09031985,0
9.447095049,9.971022852,7.490415945,8.514489421,8.053601756,5.843138339,11.07000112,0
7.256898718,5.236238998,5.973052278,6.765344358,6.639407308,4.801395938,11.43173675,0
5.977705439,4.815237023,4.397252407,5.184951331,6.586061957,3.829011829,11.22862681,0
8.304419736,6.494257007,7.872094465,7.193018364,9.895255051,6.39161204,12.25607196,1
8.970329912,4.978417602,7.18997321,7.495979277,8.014458835,5.691064379,12.06173076,1
8.86933208,8.566049415,8.938019287,8.73822923,9.872231785,6.718206723,13.08973907,1
6.999201136,6.701510093,6.775287403,6.764538177,8.371251511,5.552083696,13.10093043,1
6.860412287,5.77261933,7.006610724,6.76280656,7.820403026,5.238864073,12.11332296,1
4.284211881,4.281651307,3.63623802,4.752217297,6.241740695,3.65482064,10.15523088,0
5.571926743,4.099710928,3.481286811,4.418962065,5.639676097,3.76339667,10.22398808,0
8.35732893,7.881024037,7.285834088,7.231175865,9.446581786,5.47547425,12.22099033,1
8.389770327,7.680601634,7.720082261,6.96596403,9.409082156,5.676655846,12.53329565,1
5.157800495,4.340474132,4.815025602,5.035740815,7.051737302,3.814451118,11.54268789,0
5.619730975,4.262700059,3.980876382,5.447792567,6.303531174,4.162379707,10.99819384,0
6.372146088,5.17289627,4.958320446,5.44839183,6.542069163,4.201488748,10.79307593,0
5.636185498,4.956497045,5.137561178,5.569194013,6.650682517,5.005472844,11.55589951,0
6.253558607,5.028378548,5.405927858,5.894969452,7.158264521,4.814141847,11.57610398,0
8.411019018,7.725780668,8.128214669,7.907391356,9.254665065,5.858490964,13.36643801,1
7.379019777,6.064399744,6.170011443,6.492580967,7.742319919,5.301739196,11.80127691,1
6.067855225,6.792402264,4.180444845,5.310199947,6.523514725,4.175226131,10.66976126,0
6.892987558,6.910658927,6.251570328,6.64048731,7.659131572,5.087975128,12.56863729,1
5.713059528,4.469067638,4.601076552,5.440486392,6.758415805,4.569980949,11.38467691,0
7.20485102,6.739000185,5.909265898,6.038604699,7.724466966,5.215556138,12.22070436,1
6.965567095,6.070876616,6.337022124,6.66235488,8.803196037,6.017786011,12.96707191,1
5.09369168,4.468803131,4.128409785,4.963985981,6.790507321,4.373646687,11.64551464,0
6.541337222,6.751512069,5.559390197,5.986359367,6.982843593,4.386645369,11.15771125,0
4.683553891,4.394349632,3.9194477,4.674755902,6.230737179,4.141386451,11.21335531,0
6.984496112,4.77001419,4.919778811,6.235272313,7.849100126,4.664427289,11.35897427,0
6.147430614,4.61735155,4.294155336,5.955471511,7.483954005,4.39560367,11.25895606,0
8.237781111,6.839783725,8.131574143,8.091166041,8.906385994,6.22428201,12.42832597,1
6.665973481,6.102383058,5.835109417,6.344782407,7.882292417,4.84878841,11.85005898,1
7.470440194,5.27208775,6.860553807,7.126914062,7.246845111,4.422353901,11.44179638,0
5.898351605,4.726084629,4.988848094,5.550745119,6.782614244,4.478821611,11.14332925,0
6.96554609,7.127454535,5.6622055,6.204494179,7.824276513,5.077497955,11.60472137,0
6.334075144,4.595225093,5.290133364,5.85376675,7.571752253,4.229393243,11.40050906,0
5.856492066,4.931686336,4.166657106,5.376012133,6.507398428,4.522747691,10.96901437,0
5.17752124,4.406701266,4.185103819,5.149396224,5.527152366,4.297597103,10.87256565,0
7.797298957,7.077603852,7.225866086,7.911347939,9.281622769,5.755256382,13.02675553,1
8.637078341,7.927017087,7.687643605,8.599354485,9.108935872,5.712864241,13.36357112,1
6.901975188,5.655867961,6.375836436,6.798352886,7.964776192,5.328578843,12.80133188,1
6.040490634,4.595462855,5.287265627,6.195758584,6.985121801,4.525241563,12.18821747,0
6.748896769,4.823612396,5.574676751,6.6507987,7.097548405,4.6713191,11.9037094,0
9.396938182,8.111430705,8.263113008,8.472055005,8.882207232,5.062587107,11.30386156,0
